variant,date,portfolio_label,count,avg_fwd_1w_return,avg_fwd_2w_return,avg_fwd_3w_return
baseline,2022-12-02,top2,2,-0.033557345174236364,-0.05102339598957201,-0.06590976548222366
baseline,2022-12-02,top5,5,-0.02019456921460012,-0.015655373904375037,-0.020939539274938034
baseline,2023-01-13,top2,2,-0.0006950915892578458,-0.0004029807651227957,-0.013700258663488118
baseline,2023-01-13,top5,5,-0.005948809727461235,-0.006798752817116838,0.005518942570787844
baseline,2023-01-20,top2,2,0.008771125019200854,0.01865846948084382,-0.017869481959575606
baseline,2023-01-20,top5,5,0.02198055699665944,0.020982920748234955,-0.006820429078684476
baseline,2023-01-27,top2,2,0.030414357513183887,0.0009288207190171205,-0.003957183525864383
baseline,2023-01-27,top5,5,0.004838416688766167,-0.0204641946187857,-0.003939219509138336
baseline,2023-02-03,top2,2,-0.015484283192616577,-0.015075099964230398,-0.03744606972290948
baseline,2023-02-03,top5,5,-0.023594647799066792,-0.018873924433250998,-0.046643656965992396
baseline,2023-02-10,top2,2,0.00044117738913623805,-0.0222894853009864,0.0020653595459907415
baseline,2023-02-10,top5,5,-0.0030899751769101645,-0.029764306990854528,-0.006570672423229618
baseline,2023-03-31,top2,2,-0.01145565371943158,-0.009282221083559694,-0.02067170339884722
baseline,2023-03-31,top5,5,-0.01920631069551528,-0.014997615331782944,-0.004166613904264515
baseline,2023-04-14,top2,2,0.010947120708388658,0.03445594216765513,0.07760461765849558
baseline,2023-04-14,top5,3,-0.016538472098087897,-0.01713532607397772,-0.001233717078336971
baseline,2023-04-21,top2,2,0.02318004743950275,0.06516889376206947,0.07714046138468378
baseline,2023-04-21,top5,2,0.02318004743950275,0.06516889376206947,0.07714046138468378
baseline,2023-04-28,top2,2,-0.010849318932629026,-0.01019109677060287,0.01932754378662993
baseline,2023-04-28,top5,5,0.016422241004673644,0.02112328220669284,0.04034715216879912
baseline,2023-05-05,top2,2,0.003953367191840584,0.03540784154002441,0.04281534379119356
baseline,2023-05-05,top5,4,0.0016561441647632014,0.022280904042545457,0.031472997922712714
baseline,2023-05-12,top2,2,0.04026000124047102,0.06779415261484056,0.08288141218643175
baseline,2023-05-12,top5,4,0.03587423000230838,0.044030146955190724,0.06518112074581978
baseline,2023-05-19,top2,2,0.040844169531428665,0.054185147988894844,0.07417498803148814
baseline,2023-05-19,top5,5,0.06044013350172781,0.07868205591454966,0.1024302568367137
baseline,2023-05-26,top2,2,0.012848214151908621,0.03203697864479638,0.04742627797238963
baseline,2023-05-26,top5,5,0.005995692248146001,0.04011299464356362,0.06399367150530604
baseline,2023-06-02,top2,2,0.013164318957514964,0.04859530995321637,0.02443105713734184
baseline,2023-06-02,top5,5,0.009963779678159401,0.06917305682923311,0.02200894027351972
baseline,2023-06-09,top2,2,0.03500918417672538,0.0110918951008121,0.055335344115193585
baseline,2023-06-09,top5,5,0.05565829885998073,0.01182830016316192,0.052487599102779184
baseline,2023-06-16,top2,2,-0.03052954567361682,0.0040732630330097,-0.0030227564701199583
baseline,2023-06-16,top5,5,-0.02838714796414441,0.013708688130540691,0.02023472317910042
baseline,2023-06-23,top2,2,0.024934825462864407,0.014192188042380094,0.05611137028646895
baseline,2023-06-23,top5,5,0.014790792652454355,0.007582400609762496,0.0503347769745023
baseline,2023-06-30,top2,2,0.0020525558442088254,0.025057046108634018,0.018297101491060674
baseline,2023-06-30,top5,5,0.0012452603518867456,0.0296342964230345,0.009024934258623208
baseline,2023-07-07,top2,2,0.03390011739536003,0.017572392761452504,0.0335441817604043
baseline,2023-07-07,top5,5,0.025529629583820233,-0.002122505536705721,0.013727850634848871
baseline,2023-07-14,top2,2,-0.00022590469607275399,0.02795708081365389,0.0015060758713504874
baseline,2023-07-14,top5,5,-0.021544430941665603,-0.003447530550250333,-0.03883900948418588
baseline,2023-07-21,top2,2,0.008342541692288208,0.010576599878418025,0.028393369442290928
baseline,2023-07-21,top5,5,0.0066200512311141765,-0.007196797106044239,-0.009090424272473686
baseline,2023-07-28,top2,2,-0.03785931966939432,-0.048815639443768044,-0.08844222832634913
baseline,2023-07-28,top5,5,-0.025634184101550515,-0.06662434890065735,-0.10973189464394058
baseline,2023-09-01,top2,2,-0.007499335038246124,-0.042289464843258906,-0.08350792069065932
baseline,2023-09-01,top5,4,-0.02105302967935166,-0.05119453983102165,-0.09293699073008224
baseline,2023-11-03,top2,2,0.019472017036656075,0.019026559811627042,0.04078205372740151
baseline,2023-11-03,top5,3,0.007943566156499085,0.013104178076458842,0.03411496628958514
baseline,2023-11-10,top2,2,0.015107761751092963,0.014659104946090351,-0.011374032269884149
baseline,2023-11-10,top5,5,0.020665019892159853,0.036255761996103655,0.014797025014256726
baseline,2023-11-17,top2,2,0.008430332777643823,0.0017849862676788675,0.02729487920851348
baseline,2023-11-17,top5,5,0.005540790945434759,-0.01523730816512392,-0.0014337034763806545
baseline,2023-11-24,top2,2,0.011642289443425602,0.02081165413759345,0.052367958254800895
baseline,2023-11-24,top5,5,0.0011260966568487295,0.017457583984494353,0.04539192644119101
baseline,2023-12-01,top2,2,-0.00669063639587425,0.023737669924217664,0.03485766857625294
baseline,2023-12-01,top5,5,-0.004854376060234112,0.04484077776583906,0.05509032850310147
baseline,2023-12-08,top2,2,0.03417093355805578,0.038826273482281626,0.024717538623170165
baseline,2023-12-08,top5,5,0.04005538407648039,0.022392158525497252,0.027177466893004643
baseline,2023-12-15,top2,2,0.001239917744256358,-0.00654380328381815,-0.017350137411018762
baseline,2023-12-15,top5,5,0.006625106029965822,-0.016786808151192777,-0.01287588745821735
baseline,2023-12-22,top2,2,0.014342386876719626,0.022536923036858336,0.0034829483577052955
baseline,2023-12-22,top5,5,-0.009900139351902149,0.013045881417072924,0.02692762853546653
baseline,2023-12-29,top2,2,-0.000588721518654356,-0.017001161635816553,0.012053459227694407
baseline,2023-12-29,top5,5,0.003648268086158102,0.00032236969703354213,0.028660249452622334
baseline,2024-01-12,top2,2,0.01467513962175182,0.032266669957496164,0.02451987403010225
baseline,2024-01-12,top5,5,0.017765748068480615,0.04003873212160056,0.07901321501677483
baseline,2024-01-19,top2,2,0.009719094950832341,0.0250351527288436,0.04628112950891283
baseline,2024-01-19,top5,4,0.011789149207589888,0.07816891581430635,0.08727440925634444
baseline,2024-01-26,top2,2,0.01849648118144276,0.04302427890825655,0.03560276026501519
baseline,2024-01-26,top5,5,0.022202967339259794,0.04590976551381796,0.023438915827299688
baseline,2024-02-02,top2,2,0.03350582186589535,0.010451353000841435,0.04341445281638778
baseline,2024-02-02,top5,5,0.018234423557004775,0.02761577796368995,0.04808703089625281
baseline,2024-02-09,top2,2,-0.020091312646147164,-0.00622538224341751,0.014998547700069587
baseline,2024-02-09,top5,5,-0.03140961629717167,-0.006353395906324976,0.019037861994844984
baseline,2024-02-16,top2,2,0.010976061481828281,0.01935843414467442,0.028429279597745438
baseline,2024-02-16,top5,5,0.014737295736419308,0.041083617977595834,0.04241341441764499
baseline,2024-02-23,top2,2,-0.0020078808406950865,-0.014297407711437615,-0.014167471637944795
baseline,2024-02-23,top5,5,0.023625797404164907,0.029891862390951207,0.024978250970264848
baseline,2024-03-01,top2,2,-0.003761043158426125,-0.031233465548377914,0.008110670445453105
baseline,2024-03-01,top5,5,-0.010018376623664338,-0.03721228718786227,0.011762498042085711
baseline,2024-03-08,top2,2,-0.017069856426069507,-0.0037660323356311087,-0.010113460343282643
baseline,2024-03-08,top5,5,-0.008130044752119403,0.0067143150559842105,0.008007061230415858
baseline,2024-03-15,top2,2,0.023119922415760108,0.03854068081078699,0.11283260924930827
baseline,2024-03-15,top5,4,0.03440417489322428,0.026340317574259225,0.05204284062837672
baseline,2024-03-22,top2,2,0.013062730916680698,0.02090663575155266,-0.0018464125840936263
baseline,2024-03-22,top5,5,0.01764153785984681,0.004990796817593934,-0.03193142784221163
baseline,2024-04-05,top2,2,-0.027960902712880098,-0.04833527335190391,-0.05927941880132531
baseline,2024-04-05,top5,5,-0.019434519262753903,-0.02824642596989264,-0.03479476495818068
baseline,2024-05-10,top2,2,0.026892425608716297,-0.005723691095361361,-0.009632641215022997
baseline,2024-05-10,top5,5,0.024001471121267225,0.0009533132798246636,0.000245351350829015
baseline,2024-05-17,top2,2,-0.008388347235322613,-0.016408560107492254,-0.0039869347291092705
baseline,2024-05-17,top5,5,-0.007015540885470228,-0.023598380447794453,-0.0012719701730149247
baseline,2024-05-24,top2,2,-0.015718467191713215,0.009742275943875556,0.06661306876990125
baseline,2024-05-24,top5,4,-0.017260794196194168,0.013203486061138636,0.06334264146818588
baseline,2024-05-31,top2,2,0.01988712646190327,0.05923488882053207,0.01792690325046059
baseline,2024-05-31,top5,3,-0.006028750015366291,0.010497176665771471,-0.013750632473466343
baseline,2024-06-07,top2,2,0.034269910916825075,0.03548035130095384,0.058347992245174396
baseline,2024-06-07,top5,3,0.01574691188794619,0.020187119048799846,0.037526909257463936
baseline,2024-06-14,top2,2,-0.016986982923912153,0.0034415412763432185,0.03390349431723949
baseline,2024-06-14,top5,5,-0.014301184128291889,0.013884887191758821,0.05328962615318407
baseline,2024-06-21,top2,2,-0.005886310767388547,0.031133916759812585,0.029347534040237044
baseline,2024-06-21,top5,5,-0.004805440867878441,0.02977916439492483,0.020485137660193775
baseline,2024-06-28,top2,2,0.032587200362197755,0.024404831972622665,-0.0002973201182336904
baseline,2024-06-28,top5,4,0.10924720044939557,0.11435061618277709,0.09849925016260447
baseline,2024-07-05,top2,2,0.000624895111098922,-0.046867755299657754,-0.06908755985549747
baseline,2024-07-05,top5,5,-0.0032562219400875227,-0.05243339724189868,-0.0741615819706741
baseline,2024-07-12,top2,2,-0.029393866590756546,-0.055370027387076304,-0.08658049188840783
baseline,2024-07-12,top5,5,-0.0157685970989764,-0.016572268088194564,-0.02573486884627696
baseline,2024-08-16,top2,1,0.010276782140571594,0.010989029756502067,-0.0064102285433755846
baseline,2024-08-16,top5,1,0.010276782140571594,0.010989029756502067,-0.0064102285433755846
baseline,2024-08-23,top2,2,-0.00018353144912724995,0.01590347460014574,0.022342984998458104
baseline,2024-08-23,top5,5,0.0031019179716829993,0.022951779504611292,0.04836392501123563
baseline,2024-08-30,top2,2,-0.032714329512979645,-0.03296113726811084,-0.012993876612456434
baseline,2024-08-30,top5,5,-0.03811517907175925,-0.032311921729159886,-0.021496640974040825
baseline,2024-09-13,top2,2,0.01775909601229808,0.026546897115257706,0.02552825032261885
baseline,2024-09-13,top5,5,0.0015264785267310676,0.013957537387824081,0.019602948326583537
baseline,2024-09-20,top2,2,0.015016454321331807,0.008819883367227721,0.011037822371881223
baseline,2024-09-20,top5,5,0.016772548460893755,0.02800660765736822,0.0411788303191206
baseline,2024-09-27,top2,2,-0.006061554114912104,-0.003815525414745835,0.004619052174477056
baseline,2024-09-27,top5,5,-0.00563753769026476,0.0030795995631583304,0.009992376113116586
baseline,2024-10-04,top2,2,0.018448023834595983,0.019808871871969114,0.019304967675146
baseline,2024-10-04,top5,5,0.015585609463637073,0.013583808410077758,-0.00011655852305332281
baseline,2024-10-11,top2,2,-0.012181807355327423,-0.01439114944419545,-0.03176133253211205
baseline,2024-10-11,top5,5,0.022073544652158918,0.022568574353839587,0.023447597573214195
baseline,2024-10-18,top2,2,-0.020448132683759557,-0.04850012101934509,-0.008409620357832992
baseline,2024-10-18,top5,5,-0.026814145024021484,-0.037436861265003896,0.00709340417138804
baseline,2024-10-25,top2,2,-0.014090970923752333,0.033478485572529304,0.06266531743631543
baseline,2024-10-25,top5,5,-0.013431779842533742,0.06793754952756288,0.06945562242505936
baseline,2024-11-08,top2,2,-0.020991572723847496,-0.001193969655850724,0.022315832558685966
baseline,2024-11-08,top5,5,-0.024902226418193063,-0.02623783777819231,-0.004030763774132607
baseline,2024-11-15,top2,2,0.022028912484203578,0.008516605555603352,-0.021977865503902128
baseline,2024-11-15,top5,5,0.026521216061673503,0.016527256195912287,0.00048522508172881284
baseline,2024-11-22,top2,2,-0.013150278180112218,-0.042951315947595436,-0.06407048449100983
baseline,2024-11-22,top5,5,0.004297037024957739,-0.0024573326396987614,-0.00046304029077910426
baseline,2024-11-29,top2,2,0.014462091980940395,0.012136938191254887,-0.012694075803857674
baseline,2024-11-29,top5,5,0.004404148302272426,-0.009814931832461604,-0.03730618621177493
baseline,2024-12-06,top2,2,0.009623843046123848,-0.015781499682443023,-0.024820697373021727
baseline,2024-12-06,top5,5,-0.0034104507950230233,-0.02380097669611787,-0.0368203080724457
baseline,2024-12-13,top2,2,-0.025157851397698994,-0.034104769585026784,-0.04230227665372749
baseline,2024-12-13,top5,5,-0.008970073239155264,-0.01619309407872842,-0.01008088935384388
baseline,2025-01-17,top2,2,-0.0233811929329093,-0.015366257811302797,0.009778747174572722
baseline,2025-01-17,top5,3,0.009206330344147196,0.011051520732153949,0.026987631863497397
baseline,2025-01-24,top2,2,0.025264158688706906,0.04542680892902429,0.07690929319718876
baseline,2025-01-24,top5,5,0.014137558372634395,0.02826436319834471,0.050106184380807314
baseline,2025-01-31,top2,2,0.0019020922591428402,-0.003841290055272839,-0.0023039197584205917
baseline,2025-01-31,top5,5,0.006354855958252648,0.01527515618158859,-0.0014605650823346305
