variant_id,variant_name,ticker,sample_size,avg_fwd_5d_return,avg_fwd_10d_return,avg_fwd_15d_return,avg_excess_5d_return,avg_excess_10d_return,avg_excess_15d_return,win_rate_10d
defensive_v1,Defensive v1 Oversold Rebound,CVX,1,-0.11745752059754344,-0.12276936406777905,-0.1434198647664231,-0.11884843064125272,-0.14007484807345627,-0.18386171705373555,0.0
defensive_v1,Defensive v1 Oversold Rebound,EMR,1,0.03292277622133333,-0.046335848710812866,-0.09962206542524266,0.007242961048134378,-0.018940622684666897,-0.02780429574572818,0.0
defensive_v1,Defensive v1 Oversold Rebound,FDX,1,0.019955482157351767,0.056205560401018095,0.06327613724153158,-0.022294554361372843,0.008019477083116566,0.011076099745140233,1.0
defensive_v1,Defensive v1 Oversold Rebound,GD,1,0.08938687616952556,0.04453623176757593,0.0696540945198032,0.00654371339339721,-0.03389587236984615,-0.047289117203205056,1.0
defensive_v1,Defensive v1 Oversold Rebound,GE,1,0.06123501021941813,0.15201389247856012,0.2749281911061374,0.057603609443910964,0.14217225030163094,0.2341408629441908,1.0
defensive_v1,Defensive v1 Oversold Rebound,IBM,1,-0.008918420991808285,-0.0012032713081409074,0.030223699811403604,0.0012776288207949626,0.001845038031381363,-0.01292546332900213,0.0
defensive_v1,Defensive v1 Oversold Rebound,ISRG,1,-0.00057293316836593,0.026050449359119154,-0.0185637340648227,0.009623116644237317,0.029098758698641425,-0.061712897205228434,1.0
defensive_v1,Defensive v1 Oversold Rebound,LIN,1,0.03201862115604981,0.051256426263257104,0.10893652567468282,0.034284731018398684,0.03949323054794829,0.046199378256637,1.0
defensive_v1,Defensive v1 Oversold Rebound,MCD,1,0.018710656439923756,0.024213754763569018,0.0009338584926006366,0.01663183247583011,0.036917907932628724,0.10315307817394159,1.0
defensive_v1,Defensive v1 Oversold Rebound,MDLZ,1,0.024500329389634867,0.019342371779996537,-0.05754351454128881,-0.015835200960138796,-0.02807266442368217,0.0005286852238245432,1.0
defensive_v1,Defensive v1 Oversold Rebound,META,1,-0.0020213269763454944,-0.007350220437450372,-0.08397642972175934,0.04267618590050504,0.02477685697577281,-0.027046950798673364,0.0
defensive_v1,Defensive v1 Oversold Rebound,MO,1,-0.020701515320357022,0.044661719624932594,0.031627402411163796,-0.01336093085358192,0.01160365431992827,-0.014760965782011803,1.0
defensive_v1,Defensive v1 Oversold Rebound,MRK,1,0.017656722281671033,0.06205067615255677,0.10190442348036832,-0.007209813620613126,0.027115282789339945,0.06396125297421595,1.0
defensive_v1,Defensive v1 Oversold Rebound,NEE,1,-0.0371485543088198,-0.051961639889767985,-0.09593797667158865,-0.03420921828369228,0.0043579554807581244,-0.0612236665535667,0.0
